last_val_loss,gradient_rounding_digits,model_scale,depth,width,num_params,num_non_embedding_params,num_heads,linear_value,seed,run_num,train_loss,val_loss,train_acc,val_acc,train_pplx,val_pplx,grad_norm,cumulative_time_train,cumulative_time_val,tokens_seen_train,tokens_seen_val,epochs_train,epochs_val,batch_sizes_train,batch_sizes_val,seq_lengths_train,seq_lengths_val,lrs_train,lrs_val,weight_decays_train,weight_decays_val
3.49507474899292,16,1.6201831716661013,8,576,74544200,16593992,1,false,1000,1,"[10.9375, 6.21875, 5.8125, 5.625, 5.5, 5.34375, 5.28125, 5.15625, 5.09375, 5.03125, 4.90625, 4.78125, 4.71875, 4.65625, 4.59375, 4.59375, 4.53125, 4.4375, 4.4375, 4.40625, 4.34375, 4.34375, 4.28125, 4.25, 4.25, 4.1875, 4.15625, 4.15625, 4.15625, 4.125, 4.09375, 4.0625, 4.03125, 4.03125, 4.03125, 3.890625, 3.921875, 3.953125, 3.90625, 3.90625, 3.953125, 3.828125, 3.84375, 3.890625, 3.78125, 3.828125, 3.796875, 3.796875, 3.875, 3.828125, 3.734375, 3.734375, 3.765625, 3.765625, 3.734375, 3.75, 3.6875, 3.671875, 3.703125, 3.625, 3.65625, 3.703125, 3.671875, 3.59375, 3.6875, 3.6875, 3.640625, 3.671875, 3.609375, 3.671875, 3.640625, 3.671875, 3.59375, 3.609375, 3.59375, 3.6875, 3.59375, 3.703125, 3.5625, 3.5, 3.59375, 3.515625, 3.640625, 3.5625, 3.5625, 3.578125, 3.609375, 3.515625, 3.4375, 3.5625, 3.5625, 3.5625, 3.59375, 3.484375, 3.515625, 3.46875, 3.53125, 3.546875, 3.421875, 3.484375]","[10.085970878601074, 5.310204029083252, 4.806465148925781, 4.431628227233887, 4.331366062164307, 4.193220138549805, 4.160915851593018, 3.947835683822632, 3.9101502895355225, 3.8143436908721924, 3.7889962196350098, 3.7426440715789795, 3.667510509490967, 3.7453014850616455, 3.6654984951019287, 3.6809732913970947, 3.6240789890289307, 3.5655293464660645, 3.542131185531616, 3.49507474899292]","[2.1853147700312547e-05, 0.1932910978794098, 0.20561626553535461, 0.21182255446910858, 0.21995192766189575, 0.22803759574890137, 0.22802667319774628, 0.23566433787345886, 0.240264430642128, 0.2432583123445511, 0.2539554238319397, 0.2645542025566101, 0.26853147149086, 0.27309879660606384, 0.2786604166030884, 0.2813374102115631, 0.28199303150177, 0.2885489761829376, 0.29345500469207764, 0.29645979404449463, 0.3003278076648712, 0.29826268553733826, 0.3052556812763214, 0.3071022927761078, 0.3041958212852478, 0.3124343454837799, 0.3171940743923187, 0.31241247057914734, 0.3177849352359772, 0.3216693103313446, 0.3210674822330475, 0.32430627942085266, 0.3292410671710968, 0.32821279764175415, 0.33023175597190857, 0.34608715772628784, 0.3391853868961334, 0.338614821434021, 0.34163227677345276, 0.3415115773677826, 0.33700186014175415, 0.3531096279621124, 0.3462736904621124, 0.3435963988304138, 0.355435848236084, 0.3516063988208771, 0.35634657740592957, 0.35410815477371216, 0.3483694791793823, 0.3526487946510315, 0.3605271279811859, 0.3597700297832489, 0.357674241065979, 0.3573779761791229, 0.36502590775489807, 0.3598138988018036, 0.36409321427345276, 0.36503687500953674, 0.36366528272628784, 0.3741222023963928, 0.3695466220378876, 0.36290818452835083, 0.36782392859458923, 0.37401247024536133, 0.3651246428489685, 0.3647954761981964, 0.3720264136791229, 0.36905285716056824, 0.3690638244152069, 0.365958571434021, 0.3668693006038666, 0.36388474702835083, 0.3707974851131439, 0.36757153272628784, 0.37508779764175415, 0.3646967113018036, 0.376700758934021, 0.3612183928489685, 0.37516459822654724, 0.3838658630847931, 0.3732334077358246, 0.38344892859458923, 0.370589017868042, 0.377424955368042, 0.3778528869152069, 0.3776005208492279, 0.3745720684528351, 0.380354642868042, 0.3900105357170105, 0.37584489583969116, 0.377457857131958, 0.3753291964530945, 0.37422093749046326, 0.3851606547832489, 0.37924641370773315, 0.389176607131958, 0.38113370537757874, 0.3806728422641754, 0.38839757442474365, 0.3838987946510315]","[0.08720052242279053, 0.23186197876930237, 0.26143231987953186, 0.29658859968185425, 0.3010156750679016, 0.3134961426258087, 0.3203190565109253, 0.33994144201278687, 0.3445638418197632, 0.35141927003860474, 0.35507816076278687, 0.3631705641746521, 0.3681575655937195, 0.3624414801597595, 0.3689388632774353, 0.36868491768836975, 0.372037798166275, 0.3793424367904663, 0.38090503215789795, 0.38815101981163025]","[56246.13703982564, 502.07314534749736, 334.4529092733564, 277.27123541786733, 244.69102700608175, 209.29534858106226, 196.61479270899173, 173.51196015715834, 162.99940877863045, 153.12378027496428, 135.13127316675195, 119.2529400389478, 112.02777436123631, 105.24035905725424, 98.86417218989342, 98.86417218989342, 92.87429870393589, 84.56301660848239, 84.56301660848239, 81.96128782737502, 76.9955076670035, 76.9955076670035, 72.33058872117358, 70.10521193144065, 70.10521193144065, 65.85775462841478, 63.8315258756119, 63.8315258756119, 63.8315258756119, 61.867637586462095, 59.964171747807605, 58.1192693575127, 56.33112860888661, 56.33112860888661, 56.33112860888661, 48.94133730112768, 50.49490105320551, 52.097780178848225, 49.712050696305, 49.712050696305, 52.097780178848225, 45.97613350511292, 46.70015176666612, 48.94133730112768, 43.87073444933848, 45.97613350511292, 44.56159752257929, 44.56159752257929, 48.1825727016485, 45.97613350511292, 41.861748572448754, 41.861748572448754, 43.19058220812576, 43.19058220812576, 41.861748572448754, 42.520974742992884, 39.94476079643886, 39.32547509444593, 40.57379882258735, 37.52463166069959, 38.71579052093759, 40.57379882258735, 39.32547509444593, 36.37012088154768, 39.94476079643886, 39.94476079643886, 38.11555822431291, 39.32547509444593, 36.94286655817595, 39.32547509444593, 38.11555822431291, 39.32547509444593, 36.37012088154768, 36.94286655817595, 36.37012088154768, 39.94476079643886, 36.37012088154768, 40.57379882258735, 35.251130641310844, 33.1153739955884, 36.37012088154768, 33.6368649014799, 38.11555822431291, 35.251130641310844, 35.251130641310844, 35.80625479767054, 36.94286655817595, 33.6368649014799, 31.10901621925717, 35.251130641310844, 35.251130641310844, 35.251130641310844, 36.37012088154768, 32.6019680514115, 33.6368649014799, 32.0965217233196, 34.16656808862071, 34.70461288153508, 30.626715948495015, 32.6019680514115]","[24003.7265625, 202.3908233642578, 122.29816436767578, 84.06794738769531, 76.04788970947266, 66.23555755615234, 64.13005828857422, 51.82295227050781, 49.90632629394531, 45.34687423706055, 44.211891174316406, 42.209346771240234, 39.15421676635742, 42.32166290283203, 39.07551956176758, 39.684906005859375, 37.490089416503906, 35.35808563232422, 34.540374755859375, 32.95267868041992]","[3.1201031109214847, 0.6252766175867515, 0.32123710478884476, 0.3534165385308548, 1.0882540203749114, 0.4928253326272864, 0.43161271606281276, 0.4839619012516731, 0.40743816076076583, 0.7602329968674534, 0.328345189408705, 0.2619135554977782, 0.29691291044702045, 0.30802013992254607, 0.39361845131766915, 0.26549045796534404, 0.2934256452963165, 0.3700683037450426, 0.24507503559080263, 0.26409952486773014, 0.2537632166794994, 0.3031276964966634, 0.3326463310918207, 0.2451847149509526, 0.28050137836368194, 0.26946472127807763, 0.25899540933776016, 0.3131178232234748, 0.2703781135464573, 0.2831932277712476, 0.3135763401150116, 0.30577586998154477, 0.23438818914337725, 0.2839207788892567, 0.24924089030745644, 0.27948199986005057, 0.2742085247089605, 0.29687377504482093, 0.2727004198514898, 0.26193673393444233, 0.2614289180608749, 0.2987875544676675, 0.2674467741567463, 0.27274245840101086, 0.30672096077840794, 0.27586379926333304, 0.26099029913576344, 0.2661570165287226, 0.27376872675510033, 0.2692352630955766, 0.27602854659118364, 0.2563830241128742, 0.28312197336456496, 0.24989594431816745, 0.2761160135427426, 0.25591204086199937, 0.28319946956741804, 0.29211598182443765, 0.2728566112226999, 0.24665268733162107, 0.25841213071131214, 0.2589902273322059, 0.26536066036331973, 0.23827511216929498, 0.2627481616580408, 0.27072599284834514, 0.24514388750186494, 0.27337930434690544, 0.3050696423016157, 0.2532377116460766, 0.25492925147789425, 0.2431826694485666, 0.24718273473678468, 0.24237383286015793, 0.23756803021345638, 0.2546607815524224, 0.23904820865801021, 0.2596971147954172, 0.25281346654871134, 0.264547027710527, 0.24696326386891398, 0.22443920749905838, 0.24261706129205013, 0.24946829012905217, 0.24152296399765422, 0.24147628752742054, 0.24937889497925167, 0.23367697127288017, 0.23297995195315008, 0.22949581041925826, 0.24061619356221914, 0.253247014579594, 0.2486756190504969, 0.22524863370312714, 0.23781894547092297, 0.23544150282084556, 0.2626764980300426, 0.2534991044420397, 0.23673825645887253, 0.2455054789646961]","[0.0, 0.6487272338867187, 0.6487272338867187, 0.6487272338867187, 0.6487272338867187, 0.6487272338867187, 9.11910906982422, 9.11910906982422, 9.11910906982422, 9.11910906982422, 9.11910906982422, 17.633017272949218, 17.633017272949218, 17.633017272949218, 17.633017272949218, 17.633017272949218, 26.13640594482422, 26.13640594482422, 26.13640594482422, 26.13640594482422, 26.13640594482422, 34.71724774169922, 34.71724774169922, 34.71724774169922, 34.71724774169922, 34.71724774169922, 43.36951922607422, 43.36951922607422, 43.36951922607422, 43.36951922607422, 43.36951922607422, 52.14213543701172, 52.14213543701172, 52.14213543701172, 52.14213543701172, 52.14213543701172, 61.10544891357422, 61.10544891357422, 61.10544891357422, 61.10544891357422, 61.10544891357422, 70.20269696044922, 70.20269696044922, 70.20269696044922, 70.20269696044922, 70.20269696044922, 79.91459637451172, 79.91459637451172, 79.91459637451172, 79.91459637451172, 79.91459637451172, 89.61917547607422, 89.61917547607422, 89.61917547607422, 89.61917547607422, 89.61917547607422, 99.36980340576171, 99.36980340576171, 99.36980340576171, 99.36980340576171, 99.36980340576171, 109.09927899169921, 109.09927899169921, 109.09927899169921, 109.09927899169921, 109.09927899169921, 118.90895379638671, 118.90895379638671, 118.90895379638671, 118.90895379638671, 118.90895379638671, 128.7294801635742, 128.7294801635742, 128.7294801635742, 128.7294801635742, 128.7294801635742, 138.5633834838867, 138.5633834838867, 138.5633834838867, 138.5633834838867, 138.5633834838867, 148.4312155151367, 148.4312155151367, 148.4312155151367, 148.4312155151367, 148.4312155151367, 158.2933473510742, 158.2933473510742, 158.2933473510742, 158.2933473510742, 158.2933473510742, 168.1373014526367, 168.1373014526367, 168.1373014526367, 168.1373014526367, 168.1373014526367, 178.0259078979492, 178.0259078979492, 178.0259078979492, 178.0259078979492]","[0.6487272338867187, 9.11910906982422, 17.633017272949218, 26.13640594482422, 34.71724774169922, 43.36951922607422, 52.14213543701172, 61.10544891357422, 70.20269696044922, 79.91459637451172, 89.61917547607422, 99.36980340576171, 109.09927899169921, 118.90895379638671, 128.7294801635742, 138.5633834838867, 148.4312155151367, 158.2933473510742, 168.1373014526367, 178.0259078979492]","[91520, 1006720, 1921920, 2837120, 3752320, 4667520, 5582720, 6497920, 7413120, 8328320, 9243520, 10158720, 11073920, 11989120, 12904320, 13819520, 14734720, 15649920, 16565120, 17480320, 18395520, 19310720, 20225920, 21141120, 22056320, 22970240, 23884160, 24798080, 25712000, 26625920, 27539840, 28453760, 29367680, 30279040, 31190400, 32101760, 33013120, 33924480, 34835840, 35747200, 36658560, 37569920, 38481280, 39392640, 40304000, 41215360, 42126720, 43038080, 43949440, 44860800, 45772160, 46683520, 47594880, 48506240, 49417600, 50328960, 51240320, 52151680, 53063040, 53974400, 54885760, 55797120, 56708480, 57619840, 58531200, 59442560, 60353920, 61265280, 62176640, 63088000, 63999360, 64910720, 65822080, 66733440, 67644800, 68556160, 69467520, 70378880, 71290240, 72201600, 73112960, 74024320, 74935680, 75847040, 76758400, 77669760, 78581120, 79492480, 80403840, 81315200, 82226560, 83137920, 84049280, 84960640, 85872000, 86783360, 87694720, 88606080, 89517440, 90428800]","[91520, 4667520, 9243520, 13819520, 18395520, 22970240, 27539840, 32101760, 36658560, 41215360, 45772160, 50328960, 54885760, 59442560, 63999360, 68556160, 73112960, 77669760, 82226560, 86783360]","[0.0007678317299448552, 0.008446149029393408, 0.01612446632884196, 0.02380278362829051, 0.031481100927739064, 0.03915941822718762, 0.04683773552663617, 0.054516052826084724, 0.06219437012553327, 0.06987268742498183, 0.07755100472443038, 0.08522932202387892, 0.09290763932332748, 0.10058595662277603, 0.10826427392222458, 0.11594259122167314, 0.12362090852112169, 0.13129922582057024, 0.13897754312001878, 0.14665586041946735, 0.1543341777189159, 0.16201249501836446, 0.169690812317813, 0.17736912961726156, 0.1850474469167101, 0.19271502531084475, 0.20038260370497937, 0.20805018209911402, 0.21571776049324867, 0.2233853388873833, 0.23105291728151794, 0.23872049567565257, 0.24638807406978722, 0.25403417465329403, 0.2616802752368008, 0.26932637582030766, 0.27697247640381445, 0.28461857698732124, 0.2922646775708281, 0.29991077815433487, 0.3075568787378417, 0.3152029793213485, 0.3228490799048553, 0.33049518048836213, 0.3381412810718689, 0.34578738165537576, 0.35343348223888255, 0.3610795828223894, 0.3687256834058962, 0.37637178398940296, 0.3840178845729098, 0.3916639851564166, 0.39931008573992344, 0.4069561863234302, 0.414602286906937, 0.42224838749044385, 0.42989448807395064, 0.4375405886574575, 0.4451866892409643, 0.45283278982447106, 0.4604788904079779, 0.4681249909914847, 0.47577109157499153, 0.4834171921584983, 0.4910632927420051, 0.49870939332551195, 0.5063554939090188, 0.5140015944925256, 0.5216476950760324, 0.5292937956595392, 0.5369398962430459, 0.5445859968265528, 0.5522320974100596, 0.5598781979935664, 0.5675242985770732, 0.57517039916058, 0.5828164997440869, 0.5904626003275937, 0.5981087009111005, 0.6057548014946073, 0.613400902078114, 0.6210470026616209, 0.6286931032451277, 0.6363392038286345, 0.6439853044121413, 0.6516314049956481, 0.659277505579155, 0.6669236061626618, 0.6745697067461686, 0.6822158073296753, 0.6898619079131821, 0.697508008496689, 0.7051541090801958, 0.7128002096637026, 0.7204463102472094, 0.7280924108307163, 0.7357385114142231, 0.7433846119977299, 0.7510307125812367, 0.7586768131647434]","[0.0007678317299448552, 0.03915941822718762, 0.07755100472443038, 0.11594259122167314, 0.1543341777189159, 0.19271502531084475, 0.23105291728151794, 0.26932637582030766, 0.3075568787378417, 0.34578738165537576, 0.3840178845729098, 0.42224838749044385, 0.4604788904079779, 0.49870939332551195, 0.5369398962430459, 0.57517039916058, 0.613400902078114, 0.6516314049956481, 0.6898619079131821, 0.7280924108307163]","[2860, 2860, 2860, 2860, 2860, 2860, 2860, 2860, 2860, 1430, 1430, 1430, 1430, 1430, 1430, 1430, 1430, 715, 715, 715, 715, 715, 715, 715, 715, 357, 357, 357, 357, 357, 357, 357, 357, 178, 178, 178, 178, 178, 178, 178, 178, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89]","[2860, 2860, 1430, 1430, 715, 357, 357, 178, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 64, 64, 64, 64, 64, 64, 64, 64, 128, 128, 128, 128, 128, 128, 128, 128, 256, 256, 256, 256, 256, 256, 256, 256, 512, 512, 512, 512, 512, 512, 512, 512, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024]","[32, 32, 64, 64, 128, 256, 256, 512, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024]","[3.98406178270503e-05, 0.0002350596451795968, 0.00043027867253214323, 0.0006254976998846897, 0.0008207167272372362, 0.0010159357545897825, 0.0012111547819423291, 0.0014063738092948755, 0.0016015928366474221, 0.0017968118639999685, 0.001992030891352515, 0.0016443136201013454, 0.0015614156406647964, 0.001513516407807435, 0.0014800396847146268, 0.001454422065873652, 0.001433737624144126, 0.0014164309278995417, 0.0014015779854876199, 0.0013885859209044303, 0.001377052059371591, 0.0013666906732003941, 0.0013572918437098306, 0.0013486969186994125, 0.0013407831392420737, 0.0013334536152281064, 0.0013266305644747535, 0.0013202506200214043, 0.0013142614912352787, 0.0013086195363032989, 0.001303287963493578, 0.0012982354756872054, 0.0012934352334686603, 0.0012888640511198022, 0.0012845017655492832, 0.0012803307354411118, 0.0012763354397144118, 0.0012725021526090534, 0.0012688186785281316, 0.001265274133942035, 0.0012618587666937615, 0.0012585638052790323, 0.001255381332337723, 0.0012523041778441137, 0.001249325828433763, 0.0012464403500333028, 0.0012436423215226784, 0.0012409267775983126, 0.0012382891593503466, 0.0012357252713396636, 0.0012332312441773882, 0.0012308035017833552, 0.0012284387326401316, 0.00122613386447268, 0.0012238860418762546, 0.0012216926064908585, 0.001219551079382924, 0.001217459145346405, 0.0012154146388782565, 0.0012134155316189496, 0.0012114599210785433, 0.001209546020493926, 0.0012076721496840177, 0.0012058367267876449, 0.0012040382607840148, 0.001202275344708693, 0.0012005466494890676, 0.0011988509183327896, 0.0011971869616108533, 0.0011955536521840175, 0.0011939499211273664, 0.0011923747538130855, 0.001190827186316112, 0.0011893063021113193, 0.0011878112290343735, 0.0011863411364814646, 0.0011848952328257778, 0.0011834727630309315, 0.0011820730064436723, 0.0011806952747499494, 0.0011793389100800983, 0.0011780032832503062, 0.0011766877921287812, 0.0011753918601161975, 0.001174114934730972, 0.0011728564862908363, 0.0011716160066829618, 0.0011703930082156142, 0.0011691870225449467, 0.0011679975996711305, 0.0011668243069985196, 0.0011656667284550293, 0.0011645244636663134, 0.0011633971271807076, 0.0011622843477412555, 0.0011611857676014235, 0.001160101041881413, 0.0011590298379622163, 0.001157971834914796, 0.001156926722961981]","[5.9362520562304944e-05, 0.0010354576573250373, 0.0018845760572776514, 0.0014521644524650896, 0.001375967116986207, 0.0013327496646279165, 0.0013027706307077228, 0.001279923537409407, 0.0012615239892404405, 0.0012461566972631472, 0.0012329855437485289, 0.0012214761573430231, 0.0012112666826018697, 0.0012021009565342023, 0.0011937911353183629, 0.0011861954703528594, 0.0011792044243363346, 0.001172731637935913, 0.0011667078487349386, 0.0011610766771629048]","[16.0, 0.00011330283866398789, 0.0002721283171204931, 0.0004342348147514709, 0.0005174057241620649, 0.0007345889770026106, 0.000825623665924421, 0.0009837590083546309, 0.0012426939222793263, 0.0013966960352722645, 0.0016642113875137716, 0.001982965135138099, 0.0022287061139323544, 0.0026555800264047927, 0.0028153231826184327, 0.0028153231826184327, 0.0035563435542445647, 0.00399706705989906, 0.00399706705989906, 0.00399706705989906, 0.004492407675929339, 0.004492407675929339, 0.0053528583334014335, 0.005674852954704436, 0.0053528583334014335, 0.006378114900611227, 0.006761782571999858, 0.007168529301129305, 0.006761782571999858, 0.006761782571999858, 0.007599743380383644, 0.008056896613170893, 0.008541549337426142, 0.009323735576241707, 0.009055355751297319, 0.010177549957449624, 0.009884593443013153, 0.011109551776685605, 0.009884593443013153, 0.009600069559191082, 0.011777833224535333, 0.012486314322426507, 0.009600069559191082, 0.011777833224535333, 0.012856379833278838, 0.013237413230953976, 0.011777833224535333, 0.015772833375219467, 0.015772833375219467, 0.014449619829281415, 0.014449619829281415, 0.013629739578279534, 0.014033693572194373, 0.015772833375219467, 0.016721628802484564, 0.016721628802484564, 0.012856379833278838, 0.015772833375219467, 0.018252899936466765, 0.015772833375219467, 0.016240303718337894, 0.017217219250176573, 0.015772833375219467, 0.015318818970209418, 0.018252899936466765, 0.018252899936466765, 0.019350880722928104, 0.017217219250176573, 0.023057240261471785, 0.020514909195600093, 0.019924396123490378, 0.019924396123490378, 0.019924396123490378, 0.018793873723054286, 0.018252899936466765, 0.01772749785383381, 0.019924396123490378, 0.017217219250176573, 0.017217219250176573, 0.019924396123490378, 0.019924396123490378, 0.019924396123490378, 0.019924396123490378, 0.020514909195600093, 0.023057240261471785, 0.023057240261471785, 0.023740603596389683, 0.021748958371959524, 0.023740603596389683, 0.023057240261471785, 0.023740603596389683, 0.022393547254042155, 0.02516869045922034, 0.023740603596389683, 0.020514909195600093, 0.02516869045922034, 0.024444220241860548, 0.022393547254042155, 0.02516869045922034, 0.026682682134012044]","[2.113576286035862e-08, 0.0007345889770026106, 0.0016642113875137716, 0.00298467549227628, 0.004762642944313583, 0.006378114900611227, 0.007599743380383644, 0.011109551776685605, 0.009884593443013153, 0.012486314322426507, 0.014877873179762972, 0.014449619829281415, 0.017217219250176573, 0.016240303718337894, 0.01772749785383381, 0.016240303718337894, 0.019350880722928104, 0.019924396123490378, 0.020514909195600093, 0.024444220241860548]"
